8258 24801
4984 1343 81
7231 3513 -569
646 4794 -266
7605 1255 885
4899 3339 -23
3575 3914 280
4231 451 -272
4751 738 -856
2908 7508 -593
5487 5324 -709
1241 5198 -968
7186 6674 661
5097 1225 -271
4697 3651 315
5351 4789 -619
6012 1994 337
839 7425 787
3575 6146 629
5014 3673 -549
7982 6157 -227
2638 621 950
4539 812 276
6778 6501 673
3105 1873 -239
2919 3492 -245
4906 6013 939
7641 5231 59
3041 7123 -656
91 1003 2
7274 1186 460
3355 5818 786
6936 6325 277
7115 1802 829
6897 4224 -697
3773 7019 712
4089 6219 555
1391 1847 -80
6949 5595 -896
3457 1357 276
1024 8208 506
4881 3766 -280
5023 4252 -4
7974 6781 -860
6335 5627 309
5794 586 -317
2188 740 420
4381 4392 -654
2905 390 -696
5604 7255 467
1455 3401 419
6576 5158 -419
4061 1721 873
6262 1449 -269
2176 4839 -207
198 7878 -677
1731 1574 -735
161 2517 595
151 5168 -935
2932 4708 304
4135 2771 -379
6094 7436 767
6022 7804 398
2991 6699 558
2642 6854 -408
5061 7710 -290
3445 4279 -552
5965 7644 392
2655 704 972
800 4607 655
2211 2637 -264
6763 1213 -516
3938 1642 -849
2223 2688 -788
299 1563 -759
3582 1461 -582
7074 6802 -856
1681 740 870
3191 6073 778
6666 2319 653
548 158 -109
5291 1728 750
5409 130 -499
3253 1147 -233
3462 6382 -564
4483 4478 35
5897 8106 -220
2654 8218 6
698 2008 480
2215 641 624
5812 6821 706
4416 6549 -862
8082 1497 540
6025 7637 -543
304 5392 -50
6831 826 -126
706 2163 438
4629 3646 -167
1587 3345 -128
6965 5917 128
3731 370 -185
1804 7085 -470
4662 1332 807
3970 1533 602
184 3372 372
5005 6568 403
796 7747 829
3210 3279 -167
974 7900 -170
3150 2063 284
230 5915 76
5202 589 625
6084 6964 55
4495 6089 221
1734 4364 -140
3429 7199 76
1724 7700 213
5260 4055 -396
3975 2279 -870
2292 2293 906
8068 3817 156
427 84 -166
3059 3194 957
5772 7975 -785
1050 7963 -691
1635 3903 -64
1047 2983 808
7572 7346 -998
1512 5463 -941
7324 632 -343
6496 7456 270
6247 5905 -51
3606 5961 -389
7950 2223 -814
8106 3230 -956
805 904 421
1 5000 -465
7913 1 479
5553 4373 606
7889 3362 94
7997 2079 -302
1150 306 -529
910 3753 -357
1330 1923 -271
7587 2467 -61
2390 7617 -387
1171 2080 334
1761 7118 -95
6894 5596 -366
7165 8148 -40
956 5782 -217
4192 5665 713
6928 3390 -515
4486 7658 957
1269 5298 -948
6051 3082 231
7948 7444 830
2077 3147 864
1904 1345 437
1952 4886 673
1650 917 852
8169 399 -233
6480 4768 799
6507 4755 -398
5959 8215 -226
5438 2784 -670
4809 4442 -377
3531 1127 -279
6717 150 520
5204 5610 46
5411 5853 747
7996 7530 644
4471 2579 406
2312 666 912
2511 427 586
7159 5831 -840
1246 6688 -687
7194 2520 275
1863 5677 694
84 6505 979
4389 6370 -48
6179 7558 669
5290 361 -793
1010 6842 -156
1106 2591 -11
447 6735 707
2387 4866 15
8094 7380 -585
7993 3567 -690
234 2580 939
3404 2300 606
5053 6239 -380
516 6072 -802
2978 3685 251
3390 5046 529
6845 4592 254
7223 7862 -396
5028 3496 958
2010 2740 699
4066 1427 605
5818 3705 -797
4147 683 554
5274 6512 783
5057 5559 -941
3043 2822 -119
4225 5816 -31
2726 5773 78
841 7098 -736
2455 6313 -40
1983 2854 -837
2298 1259 -759
2401 5630 -677
1156 766 -967
2752 4285 927
3200 7060 -606
4096 440 479
6385 1218 -990
5602 7519 -300
380 7815 669
443 2931 -640
5400 466 -745
3381 4380 -434
7507 2396 -421
1743 5835 -571
894 5931 270
4038 6906 716
1708 2313 -150
7529 8123 306
3686 5185 307
7284 837 -346
2626 3319 236
988 6485 527
3057 353 943
43 7380 -319
2148 7325 -858
8248 2502 -391
4321 3432 -792
365 6707 -278
2876 5422 -822
5331 5697 787
5115 3168 -576
805 6065 -657
4960 6091 -864
3154 1688 -484
5488 6728 -449
4087 2686 -192
8163 1287 -260
2305 2387 -950
6508 2054 -46
8190 6463 -530
349 7996 -981
2019 4966 401
5153 2265 -131
1192 4659 -236
3055 286 -873
4504 2611 156
6435 1696 -644
3281 2706 -108
4365 1086 266
6087 2674 456
6430 1662 470
374 3160 -909
2944 4037 -254
6985 1950 122
924 7128 -888
5096 4695 -145
1639 7859 217
380 8061 315
1877 7760 405
7958 147 -682
4160 4945 -693
8050 1669 46
2929 1537 489
7885 3104 953
3108 3696 -465
4294 385 171
5806 4029 -550
5478 199 -612
541 6880 -718
3673 2587 -43
562 5947 -419
7512 3464 530
3572 2092 625
4764 6313 -257
4900 7337 -946
1246 4305 331
6514 2408 411
4718 6184 -175
2425 1519 333
7886 5633 640
3580 4072 185
4897 2954 -11
6412 1784 913
5439 509 37
7003 6259 704
6310 224 780
5958 1028 423
3670 970 417
214 3950 56
7151 1916 -786
1920 795 967
4705 6191 -406
6057 3254 -429
6870 7209 -646
1558 4201 429
1606 2599 -223
5351 3565 -299
888 4421 -517
2255 4143 -572
4729 6570 844
2744 3973 -225
3260 7037 185
7045 3519 272
6531 3141 630
2125 3769 281
7469 2965 57
1576 1645 -842
5136 1853 436
1395 6439 299
4846 660 582
5856 532 710
1539 6221 943
5833 5316 573
7855 2152 -540
6025 2081 -829
1457 2925 661
3084 6646 -706
2483 2291 236
1105 3708 -430
1684 6164 -405
4740 3955 -855
3979 2035 -963
4757 5412 540
4747 2405 -49
8090 4664 -665
2029 5858 163
189 7747 -725
2191 1154 977
1041 2977 87
2775 6977 -458
2876 3152 -766
180 7778 -78
3731 7623 -943
3885 469 281
7124 4576 182
6007 61 -786
542 4727 -378
2967 3800 641
348 3488 -332
103 4146 675
7453 3950 187
7730 7103 -45
555 4625 48
3301 7216 382
3546 5282 -212
4348 3250 54
546 5560 -942
2272 6217 995
6038 7028 -825
7844 4347 10
2200 4243 -389
6092 3949 -354
1846 6337 -561
5907 1922 754
7645 4277 -409
1774 6348 224
2722 6477 930
3140 2480 -737
1843 518 789
6842 2438 67
4856 1109 135
1850 4835 476
7433 6311 -751
2469 5406 56
70 3193 -425
5774 2656 -871
1735 1952 245
2180 5367 460
7560 3752 -104
7247 5882 501
5211 5441 403
5134 3967 286
7737 1998 -510
3631 8248 560
7713 3915 409
622 5766 826
7430 4894 637
1703 3367 -175
1399 5400 912
4774 3121 -99
6182 89 314
839 1082 -407
4746 7529 618
4660 4098 -75
1400 598 -7
2335 5518 132
3015 6221 -487
1583 3255 561
5553 4291 -1000
5444 526 790
7701 6150 -450
5703 5395 -398
5138 6497 232
3112 6806 -256
4444 965 122
3197 419 471
2673 4064 322
1522 5884 935
6012 8233 742
2803 93 -936
1789 6432 -395
7927 3015 17
1745 5986 705
1348 4207 -211
2206 45 488
4200 7409 384
5989 4885 900
4743 5587 -303
960 3021 102
6273 437 -311
7883 7363 -165
3063 1992 657
5086 7136 -355
3938 418 -303
1987 1242 -818
4600 5340 369
8239 6932 708
1067 3861 -951
2313 395 -983
5812 6353 939
5465 702 -758
3140 4316 543
2669 7390 -558
3257 7951 587
1803 7586 455
1597 2525 -266
4484 5920 -343
2724 6160 -405
628 6806 -914
7242 2473 -887
1913 1836 470
2330 7449 -971
6486 1316 42
904 5621 -517
7088 5054 -694
996 2868 -766
3861 1220 275
4169 4988 -623
1765 6761 -469
2559 6743 381
5716 4177 -284
7889 7532 113
6091 1398 -414
3808 2545 -530
2704 4305 -321
3453 2002 -942
3455 6408 140
8219 3204 413
1522 2925 781
562 1857 123
4954 5332 -371
4579 1808 -746
7609 2545 -962
3547 2675 -139
7971 3264 696
4463 7284 116
2107 7918 -931
6838 4065 452
7965 2108 -809
8110 2472 -91
4397 1150 -842
5145 4787 -410
6063 8101 -321
7350 7879 540
3546 4421 182
1170 6162 263
7498 4063 -775
4970 7997 -817
5904 6339 -286
3508 7448 -99
3383 2584 322
7201 3640 -225
7049 2987 -13
6590 9 -908
2253 4726 169
1424 3035 160
7192 318 647
916 1378 685
2827 2377 290
1380 2658 -431
7415 2132 -977
7823 4318 -12
4482 5990 518
7921 715 -499
6327 294 500
4412 2027 81
3915 7503 848
3053 2244 -794
6210 1759 433
5454 1702 -51
6452 1891 525
3570 443 -922
2741 5659 -489
6085 508 903
4739 6339 -738
3957 5863 -945
6194 3830 64
6933 2340 -158
5825 2654 872
1917 1933 369
3565 4515 -976
7096 647 -828
7152 5476 728
6215 4974 -518
1089 541 -40
6023 909 393
515 5810 517
2300 1381 862
3564 2490 705
7419 7416 -701
7770 1869 -546
5235 639 -683
3041 5530 775
7076 2619 736
1253 1930 -672
4995 116 441
3736 4079 101
7666 1642 689
328 4371 558
3829 3722 -259
7691 7949 -372
4760 6311 -981
3767 3458 693
487 1415 -149
4124 4863 -332
5108 1029 -990
7258 7332 401
764 4774 860
3128 5357 -99
6928 6347 -784
1278 6394 173
4872 11 -747
659 1190 -430
260 135 354
6466 4844 -528
83 7938 -295
1982 7217 772
899 2561 822
6449 5207 -317
2295 527 -753
658 3176 -141
4857 1799 591
1031 4639 976
2614 6857 554
6541 2467 365
6908 3990 -431
4014 6450 -173
367 5764 184
7985 7906 87
3839 2365 -372
117 6119 -840
1362 7807 835
5846 4363 -70
7287 7102 -810
4312 7512 141
354 7408 874
7351 6228 811
5537 7209 85
2979 1626 -83
3453 654 652
6983 7601 -984
5807 5652 -44
6163 7086 953
7593 5037 -782
7409 521 545
6295 2204 -415
6199 4180 -648
2392 2687 -702
1653 355 780
2785 3565 867
892 5794 -419
6531 725 314
5478 936 118
7826 6919 813
6025 6569 -275
7463 14 420
4045 3471 -74
1 2155 553
4766 5468 995
2060 670 -160
4216 5546 -967
6571 7411 -370
6013 2009 363
1338 691 -201
5264 717 -932
6236 3266 338
6512 6031 -449
5769 3668 378
8072 7034 355
775 696 165
8004 2113 763
3679 6506 536
2929 6142 436
1128 4579 -235
1778 6661 -860
1036 6581 -483
3767 7446 854
3821 7580 -406
4075 6582 -456
5012 2781 700
3815 5487 -933
4000 8020 -6
7557 4989 -708
8122 2844 116
3306 7803 172
6226 7330 791
3699 3513 779
6539 4594 -846
850 2719 157
5188 4442 -547
329 6447 366
5514 299 358
2957 1486 -770
4467 3108 599
3815 1468 979
5793 2552 -299
5096 5970 159
4955 4291 773
1275 7314 709
3678 5985 430
7431 7736 311
4149 4613 -971
1275 3322 -740
1562 5147 -238
2996 7337 199
6210 3714 -148
4021 7416 293
7690 5130 201
6382 6380 602
1441 352 933
4968 4552 846
3294 5755 -259
160 1022 527
2721 2318 982
2330 1140 782
3926 2174 502
6309 6525 835
3178 4377 -35
6658 3557 812
7203 6115 -948
1147 4673 -113
2326 5138 -546
5012 6100 -991
4575 7325 194
4714 8078 61
1072 1688 -204
1466 4189 -136
7687 1845 -969
660 1858 -322
7091 4890 -940
4899 3340 889
2860 7801 -626
2643 4808 231
2341 7527 -650
4992 4376 144
478 2499 765
3269 2571 -352
6244 8039 -357
8177 6306 532
6613 4259 798
3237 5043 986
3294 1442 -780
4773 8036 544
7836 3707 984
6199 1338 -42
372 3859 -721
8161 407 -251
7526 4604 1000
6187 6495 407
1628 2013 -865
2429 611 -120
623 236 -366
1202 2322 730
2699 6209 609
6203 1199 868
1288 4881 536
7743 6166 -563
8133 4376 268
2969 8120 -829
564 19 -253
5807 1660 -336
6521 5268 114
2243 1870 -66
330 7693 784
6578 804 32
884 6165 -210
1451 5148 -728
5277 848 -397
5029 4533 527
7617 2884 -216
7104 1799 -614
5112 1185 -190
4066 5099 283
2892 624 16
1492 7305 902
4296 3981 -916
3667 3723 211
4303 3950 -15
7680 3433 -882
6716 1355 53
6879 8154 425
3942 2951 -982
3580 307 -670
4968 6381 164
2896 6514 756
1350 7948 128
2832 1162 107
1901 5726 -390
5963 6082 -501
319 4161 791
2924 5772 596
5794 8036 923
3625 427 -814
700 4164 -632
6552 6516 172
1179 5898 -179
3214 7581 415
4934 6787 -905
5028 1525 -26
788 7155 -682
1202 4518 227
4469 325 -340
922 844 556
5126 3653 813
1595 4752 665
1296 1556 -901
1338 2812 -57
7342 3655 629
7749 1017 864
7574 4773 -149
3929 7210 884
3520 1141 -515
5119 4065 -922
8130 6557 604
682 5634 130
5046 6157 -986
2861 6265 -547
7521 1776 743
633 5999 186
7787 8010 -64
15 3361 849
2142 495 -608
2012 5047 243
7152 4785 521
2760 4818 -402
3462 5861 -267
580 971 -868
1563 2388 194
4471 811 784
7180 2850 854
1526 3158 338
2832 3304 -270
1571 6500 -10
2531 5364 232
868 305 972
7378 51 -713
2291 7903 522
4566 4036 145
1706 1314 427
1863 6388 71
5174 676 -321
3847 1020 256
3911 6245 -826
2773 5633 -246
7803 501 -469
5799 2598 -977
7224 4371 209
3113 6680 -3
2754 424 527
7470 1348 -651
7587 1400 508
1438 3862 416
884 6275 -760
7731 6447 -977
1541 1946 -619
3482 2705 -221
5134 4429 -228
7388 1623 173
6681 3032 539
2516 6956 -746
2278 1953 23
3146 1100 92
1157 4591 741
4948 587 -199
4809 2170 78
988 7696 -252
2676 58 947
6965 3796 -982
3578 6837 -908
5172 2434 88
828 7816 563
7291 6940 -351
5670 6837 -449
6506 6436 -754
1416 59 28
5688 7837 -527
853 1183 677
8257 2530 -90
5050 6493 841
5207 1756 -817
5379 482 260
6048 5962 505
3069 8093 963
6709 1760 890
3493 6029 456
5249 4383 284
4130 3180 198
6694 219 300
7419 5218 199
4384 3637 430
5255 7279 542
3399 4119 11
4843 5419 -640
4920 7694 726
2382 2386 765
2113 270 708
78 7420 -653
5722 6056 -176
221 233 -951
887 7472 703
6122 4815 482
669 750 100
1150 2358 -681
4394 4869 -501
8246 6239 -414
2679 5932 -69
8179 5298 -635
2697 6047 407
7079 6862 737
2053 5012 328
5681 1532 608
625 1024 -950
4985 4034 -505
3162 5104 259
465 4715 -1000
3435 2297 -625
1063 450 -740
7304 492 481
773 4582 -606
5324 6617 36
4502 7322 5
1683 5336 128
4943 2248 -925
2291 1498 -306
5928 1256 432
2409 82 222
1408 6495 -148
7972 7226 924
1467 1686 499
3510 7581 146
3575 6061 -399
3124 1979 -648
4927 6766 888
1758 7491 -708
4524 2831 -120
91 1734 955
6142 6217 653
8233 1419 -85
1937 149 495
1912 5325 203
3194 909 -90
5115 4529 946
6158 7383 679
5507 466 -822
1630 5837 33
4719 2731 304
1882 7684 746
5427 4813 -23
7179 6226 539
2644 4923 -567
7914 3180 897
4526 2633 -703
6606 66 -162
4068 582 -167
6231 7043 -221
4257 6728 -271
5827 8111 -617
1304 2138 832
4224 3298 709
4271 2130 743
1786 4954 -849
1899 6146 791
1507 6143 361
8176 4327 929
3518 8135 199
4006 2505 938
5743 4393 -659
3263 2916 -27
5808 4708 -288
1974 2672 400
1811 7427 -255
4180 6734 947
5122 1379 -17
198 503 481
6079 2542 -279
2922 1865 564
2956 4675 241
6244 5659 872
2400 1767 -55
2609 3673 -449
5481 6328 241
920 1033 475
1750 8163 -208
989 782 -391
8018 4406 416
1318 4055 879
8156 3148 -156
868 5786 301
1283 764 -942
1791 4896 -286
5397 2114 164
1262 5365 750
4516 3903 165
218 7089 -761
6713 1655 730
6570 2697 -770
3209 8094 -742
1667 5261 918
2907 6260 309
1760 6895 -252
1816 4419 980
789 3129 -16
7008 7663 -140
7726 2545 238
6637 4354 973
365 7325 773
25 2978 50
6923 7259 211
8154 4523 -65
2567 5155 919
1930 2676 -470
3734 7287 671
543 1250 -372
4366 6728 -872
6422 8042 567
6535 8162 158
3908 5525 446
8174 6018 933
3159 5915 499
4120 6502 -569
1493 8188 875
2688 5656 -377
6258 1220 -559
2326 1302 29
6878 2185 312
321 5197 -449
1463 5133 -937
2338 3938 774
841 6643 936
8072 6619 -778
7166 7933 -287
7277 1083 -739
6080 1977 -667
3801 1575 -277
458 2549 -962
6127 8156 -108
6397 3179 -832
2699 538 56
1988 3532 986
6120 1318 -289
4458 7766 240
5141 7844 223
6417 8194 468
3041 4545 442
3557 2152 -239
3172 1055 -852
1778 1162 -985
4951 6935 -212
3700 2187 930
4477 1089 163
5361 558 -313
6017 785 -461
3507 184 889
4775 3420 143
7191 4053 137
6634 7326 -749
274 6399 -614
3761 4647 -877
3111 7091 817
1938 3779 -800
1637 878 313
5335 3389 188
2961 1191 -465
5154 5372 -709
6952 4169 -275
7928 620 624
576 5590 -296
3320 6885 656
349 1155 -864
3191 174 -273
2440 8107 -472
6901 2931 563
3570 4774 551
7582 451 279
2507 1555 631
7869 678 -174
6449 4644 -6
344 8178 -488
4930 2891 -516
6050 4228 -272
742 3190 219
8144 245 -53
5919 7377 -957
3074 4699 885
5969 5407 876
4687 2993 -822
7381 6798 32
6059 6856 751
2476 3437 634
4546 4172 -551
3493 8209 738
4461 6864 -730
2102 7450 350
8041 2793 -753
6285 7261 -313
4636 7979 -383
5838 2759 -994
7947 4867 934
2305 5726 -286
4947 1662 -489
1390 4991 -484
3744 7060 136
4857 1100 -966
6202 3028 -102
5614 6970 -560
3985 4465 348
23 2125 755
4100 8017 -377
7999 6443 -21
3259 3239 583
8141 909 649
4583 3266 -430
8170 2062 -282
5903 4275 635
5846 4509 211
3515 1093 -809
4358 2336 -438
6105 5602 -415
6153 1068 -346
3431 6748 739
7751 2539 -209
6161 7750 -140
102 3294 924
8172 8030 676
6980 6189 -181
4677 8077 280
133 2559 287
3751 7866 -974
2495 766 720
2770 7835 -544
1678 4252 -396
2001 8020 -839
1638 6747 -598
4197 7928 -73
2858 4647 252
5215 1792 506
4650 7236 986
5820 4982 -913
4841 3152 -826
2980 430 -813
2087 1606 34
328 1646 365
3939 1658 -602
5663 5343 -246
1855 6587 101
2553 3116 -918
2420 252 -94
3742 2971 -166
49 463 -49
1145 4167 -475
5228 6148 465
7270 765 -423
7772 7610 579
2259 8036 182
354 396 -96
6865 2723 931
2016 4207 -653
7185 1309 518
4050 6502 479
2146 1495 -661
7636 372 -276
7318 4211 -827
7888 3370 -856
2362 7135 -673
2510 5698 -127
1674 3889 531
1048 1577 -898
7484 2450 -3
1125 5608 -48
3748 2386 -668
8061 2459 -694
7823 2195 -92
1643 5938 -953
1583 2766 -662
1288 479 -640
2933 502 -20
1063 4538 -513
5457 7677 -101
7699 3940 -623
7192 6028 -145
2125 6596 -87
2215 1487 -968
1569 7888 511
2525 8092 778
2364 6763 -55
1263 253 -975
3293 7413 -960
5528 7826 -355
1039 8167 275
4036 2755 -438
54 7756 -977
3531 2843 -345
6240 7809 444
7084 1771 -280
517 6130 -79
1091 5295 -660
2332 4233 685
300 1960 332
3851 1099 -595
6271 4081 -560
4858 3553 242
6560 3310 60
2852 6493 -664
4606 2581 685
3024 1640 758
1410 1236 -395
5925 6985 437
5399 3059 -350
3726 6341 -638
7820 6639 -328
3740 7636 726
359 4684 -307
5499 7142 -219
6367 615 641
4465 3874 -201
6990 4369 -954
150 4812 -498
8206 3782 694
6177 6783 -62
1246 1467 -706
7710 8201 -418
5799 3824 236
1226 3184 747
765 3612 -50
4823 5065 809
7339 3255 843
1487 1851 269
672 1702 921
2074 269 -486
3769 5205 -71
4660 7413 618
6834 1419 911
2162 5774 -35
7005 4992 654
7826 492 503
6395 5782 -160
2830 6877 -942
182 1572 -494
656 4686 -818
357 1383 -86
6584 8124 -524
4536 2822 -830
6683 638 856
4442 5433 162
4749 6040 -923
7570 4808 -305
4275 5205 -211
3711 7585 -806
7399 5347 -982
6672 6387 182
3108 74 750
4746 6043 273
7807 2559 413
6745 3243 854
4448 3354 -267
1360 5636 -672
925 5330 -292
8027 3955 -379
329 7176 -16
6946 6302 -623
4802 1806 997
2550 2352 -625
350 3643 -20
550 6026 687
3824 1884 63
315 2104 689
4319 3248 -871
6008 1102 614
4568 6746 -762
2324 526 48
8217 5145 501
4990 6363 -56
6431 1783 -241
1177 7982 560
6132 5491 -660
7030 5541 -822
7469 68 -383
117 1322 -293
6267 7398 424
6174 3351 8
530 4818 -987
4920 312 -735
5706 1552 -53
4871 2581 -947
5053 3722 419
3584 2823 355
4378 4305 818
770 1423 -430
5904 1412 -683
4075 546 -464
2804 4472 -680
6335 5775 -50
396 4214 904
5919 6059 -563
7986 4584 -661
802 7068 989
1500 2579 484
5219 1479 366
5739 2872 485
661 6526 384
8099 3862 -106
2999 4148 -38
6749 3658 552
5328 173 407
1988 1483 -625
6141 295 -581
5294 6247 739
549 8251 794
8027 1839 193
6656 4921 -372
158 1252 659
2886 905 -785
8007 1380 -486
6674 4816 -546
2970 6249 -790
231 3262 494
1840 4090 790
7277 882 -16
5485 501 -282
7109 7179 -26
7457 7218 -429
4926 162 -888
1741 7708 920
2371 3725 63
5139 958 -122
1610 1186 206
3833 8257 47
2662 4822 819
5106 2363 -39
2382 6146 -917
6145 3841 -631
6527 6268 123
6283 3949 262
2859 4878 606
2913 763 -1000
1157 4235 -245
6096 2934 -754
5268 5617 -260
7458 2946 -291
8191 1204 644
1524 5029 -935
7119 5316 985
2297 4777 -967
5179 166 432
1544 7232 58
8237 4350 890
3352 772 476
7704 637 444
2344 1029 483
4667 985 -790
3818 972 854
8204 7959 -607
796 7190 -247
7512 4053 -127
4858 3040 -481
1916 991 -512
1637 2303 -855
3507 5143 -890
507 7361 -609
1836 3045 -45
956 3071 -427
1408 4513 691
5226 3274 487
696 7061 -558
4761 2052 196
2200 4845 -100
6841 6227 -856
3023 7193 -923
3033 4206 -96
1818 514 -216
3944 3544 106
6413 2083 -7
2248 1820 -341
443 6566 -259
3974 7619 999
1956 2247 -599
4802 8103 -479
435 922 6
3437 993 -178
7006 5909 972
8001 5769 -769
6573 1954 -848
6048 6796 -640
3542 2619 349
4869 3272 -1000
4715 1334 -813
733 3377 -471
2988 2581 -650
1733 4416 990
4720 6031 905
2850 7860 -369
1819 1112 -268
7212 3650 8
3893 1112 -548
4920 1821 877
815 2982 -739
6344 7849 533
8045 8118 -641
7655 6799 738
1512 4611 788
2166 7277 -650
350 956 -809
1943 4910 796
2798 3393 -49
4490 4060 923
1381 6678 326
6649 7578 -283
89 7614 -790
1097 2464 863
1584 1571 435
2299 2332 689
4524 3222 889
3228 244 -290
5942 1058 775
3405 2612 -282
3719 4558 24
8202 4492 438
6718 3447 -926
8179 6110 264
4054 5527 -656
7989 3186 811
7604 3922 -996
2209 1632 580
1103 1486 -394
194 2324 -961
2988 7626 -103
4474 6983 506
2540 2884 -191
1888 1982 600
1215 478 -861
3983 6959 -1
4140 4697 746
3999 1402 882
5047 6627 866
7597 6526 -688
1428 5039 -481
7186 3696 805
2840 1285 -694
6361 7477 38
1906 3689 -137
3660 884 -385
5813 73 656
7538 1144 9
6074 5100 -584
6481 5025 614
7480 3681 -138
1703 2829 171
3215 7246 -423
2196 5573 -232
6884 1290 585
5146 3968 -402
3687 4625 585
3221 8233 349
5264 2921 513
6838 6077 653
6616 3100 -183
3169 3244 815
6369 1159 683
691 6695 274
6431 5624 -740
7763 4420 -256
7494 416 -332
3819 842 576
7175 7417 116
202 4791 587
3347 4329 335
6724 3976 -138
7939 5419 -675
2126 3655 -897
1919 4782 -262
1064 6337 391
2978 1782 605
1534 7243 319
3417 3958 -1000
3477 2698 -63
691 6975 838
4412 4416 898
6772 7884 -382
3719 1933 563
4416 3952 516
4928 7998 95
1644 5024 -934
7559 570 -960
6641 598 753
97 8093 216
7100 4787 -667
7635 4512 259
5420 2023 -744
6647 2197 46
8117 4327 -320
6487 7252 277
6413 4961 -451
2333 448 -943
6255 2135 -382
7542 5853 20
6970 3206 463
5678 1196 -992
1012 2786 -127
8057 1652 -781
2446 4526 220
1600 6995 -481
3798 3491 -861
4172 8246 865
4057 1264 -892
4125 349 -605
4340 2247 -779
1214 5314 -278
2765 2308 -510
3264 2213 -957
2993 6671 311
736 995 990
263 7096 616
5213 4489 241
6390 1657 -787
6708 2544 161
841 8021 443
7568 6732 -97
6464 6909 -111
3742 7982 230
3345 5606 -258
6787 616 -511
1338 6954 766
4757 7757 965
5227 844 535
342 7232 -482
7140 2936 535
193 2675 443
1197 257 921
5246 5672 98
1860 5363 -495
5645 6426 120
4618 7241 -534
1678 7791 -850
1958 7576 -986
8058 4462 797
1548 2580 56
4669 1849 763
3234 7717 780
5777 7391 200
3453 7761 647
5456 599 -673
4974 6128 -127
5284 4895 222
1215 2559 -86
1828 7000 -890
3761 5775 115
1733 1716 253
1033 6759 -167
846 3522 985
5146 4459 846
1485 2413 847
7929 2230 801
398 5767 -280
6441 4205 -130
7788 4475 -879
5280 795 46
7485 6123 -920
6176 2062 -94
3851 5623 891
1426 3575 -685
674 2337 551
4496 7821 948
4929 6034 -31
3261 8046 683
5729 2996 -121
4394 2875 -429
3712 6383 -218
2563 6300 464
5689 2406 -169
2326 6754 414
5915 4984 -511
6862 6250 -601
5806 4583 366
2613 6193 209
6775 3352 439
6127 2421 139
3402 5533 -379
7662 1738 -869
7814 6712 -302
7254 7282 54
5852 4541 -268
2625 4900 953
8102 3179 -930
1550 5794 797
6403 80 362
3376 793 359
2565 7983 -435
4770 2924 -848
3516 6195 -170
5164 8155 939
803 6355 997
5439 1396 64
3887 7562 384
7594 2361 -181
629 3678 324
4724 7988 -612
1195 4133 -103
6097 6141 -523
3014 2061 883
3205 4603 610
5434 8214 -337
2264 6703 32
2818 170 474
5979 5067 -192
2607 1991 -642
110 5844 969
6398 3813 962
3107 4402 -575
7505 2824 -380
779 2809 -641
6934 4533 -12
2394 3732 -407
4927 2805 -734
2070 887 691
4470 4786 360
5796 7564 762
5591 3015 -38
7831 7915 367
4035 2097 -889
5356 1461 -278
4336 7317 -227
6164 1403 -652
7849 7421 -758
2684 2578 -455
5901 3770 536
7825 6646 -449
838 5066 100
5227 756 -491
189 2099 651
5149 7488 -446
22 6717 -513
6172 2576 -441
7979 7165 -860
3050 2888 103
8250 372 -529
6165 1223 868
52 7422 948
1125 3399 374
1545 4647 835
1895 651 523
2507 7789 934
703 7683 -387
1659 7981 956
2784 734 807
7874 5740 97
3397 4130 -221
2818 1816 -698
3975 432 628
438 5072 -534
4588 740 437
929 3237 384
1998 7400 -309
6466 4968 -954
624 1344 -979
7176 7662 354
174 3553 235
7940 5165 -1000
3118 162 72
3205 4181 -163
5474 2574 -372
1115 8022 436
5525 665 928
4923 6724 -704
4432 7959 -712
2011 8038 -203
1438 7413 116
4407 6040 -761
4598 2113 11
7292 1555 61
2649 6446 848
3064 2254 239
7045 4653 -610
6823 7944 10
2374 3597 -418
3073 5652 -965
6790 6050 459
8045 6613 -984
5961 2323 327
7301 2348 -676
5806 4931 -396
5586 674 -452
8243 7850 -348
6587 2816 557
3891 6271 174
3490 6713 -754
6816 6036 -774
5956 4400 985
3229 4600 -594
6335 7743 -889
544 63 -38
4397 214 475
6197 2069 -609
1759 4867 -271
3396 5087 163
817 6766 436
4125 131 -914
3718 5619 -144
6601 5784 520
410 4457 119
6071 7504 198
6625 7628 587
7037 4840 -278
1277 801 -79
1242 8061 834
6945 6629 523
3212 3481 230
6100 7680 179
6053 7207 -507
5817 3118 387
1163 1222 202
1957 5014 843
2649 1676 9
3165 1426 553
6536 4750 -59
7893 6 -946
7744 1914 16
824 1637 363
2868 6140 -182
6526 1610 112
5755 4293 414
5852 5079 177
7734 1432 138
1537 4443 -223
3615 2038 -809
7045 1554 425
6940 7883 596
8000 439 874
4210 1847 367
887 7886 -905
5944 470 119
3812 7623 972
3565 1525 -603
4746 7446 -850
2135 722 904
3209 1249 916
628 7934 266
6711 4205 -359
1257 5933 167
1751 1101 -681
7437 1884 606
7522 4707 -602
3480 3135 310
2595 7905 436
1746 5813 964
1064 4668 577
2841 6908 932
2263 1940 -888
7174 414 750
5670 3321 -954
7987 1419 -512
8014 7150 -608
4347 5124 655
8253 3438 -102
2733 6506 -529
343 2650 -168
3778 5585 -445
2116 2002 514
1985 7289 -736
3101 6488 -375
