20
852 987
15 523 918
761 312 742
256 641 251
9 674 -184
294 130 849
653 674 608
820 340 397
43 134 -224
538 333 -215
801 70 566
384 3 411
130 229 -30
577 751 -900
241 814 866
711 312 -196
511 477 744
87 217 712
481 601 984
775 490 974
604 366 -484
253 656 839
640 734 427
230 732 352
74 347 460
640 620 880
3 489 196
141 792 -302
174 671 855
573 518 824
498 626 670
292 213 -630
433 6 -537
449 475 -515
386 857 223
697 462 -766
131 758 -843
50 173 618
262 804 640
130 118 213
241 558 740
854 459 446
684 453 -492
514 214 -524
578 118 -467
765 296 -329
727 316 207
660 659 416
215 694 826
381 152 376
58 823 -724
187 338 987
850 494 343
20 654 591
559 99 -303
356 104 -944
488 572 27
818 738 479
394 489 -259
67 383 -164
812 671 -844
113 37 848
849 796 -542
81 764 -154
377 571 832
576 157 -79
126 202 -245
86 64 -829
860 732 -649
262 739 620
599 331 -569
750 587 130
350 70 877
378 659 -393
78 622 753
830 718 -656
162 679 -96
92 347 -275
601 372 -892
624 716 -911
212 755 -778
548 303 5
799 559 933
479 110 -613
753 153 -851
508 61 66
279 823 -800
462 651 600
259 99 47
151 611 748
513 843 453
250 97 760
107 437 -272
57 584 483
422 782 -196
811 52 113
595 457 -685
794 226 428
762 837 42
523 238 -814
581 362 -519
478 209 -656
461 531 777
441 758 273
20 86 610
76 233 -343
352 799 358
182 706 -551
738 649 211
7 627 599
325 456 -433
351 238 690
301 264 -552
76 390 843
712 341 -264
236 228 678
809 50 97
117 186 -358
244 673 -912
83 372 -489
474 452 272
838 25 -23
790 556 -354
529 404 -999
266 84 -753
31 624 -927
736 409 154
156 721 701
216 512 327
581 630 93
466 314 -329
640 28 490
505 251 560
79 26 875
666 374 428
377 426 537
703 497 -178
267 290 -578
477 216 781
269 589 195
95 24 -734
489 839 -810
478 601 -42
261 518 -206
140 767 840
117 468 -460
498 484 292
228 497 -432
598 375 -866
854 40 976
273 374 4
834 454 689
772 315 -946
355 585 914
246 599 879
375 162 -436
177 749 -910
292 91 475
491 514 -711
369 774 482
265 751 644
558 193 -172
699 92 531
6 866 94
290 520 -270
613 746 -775
803 65 262
516 197 -550
421 738 -820
193 787 810
284 392 232
24 144 -504
55 857 -211
31 501 819
81 701 895
36 817 18
530 511 9
305 777 -79
681 569 -162
677 648 -464
624 148 -114
237 424 -420
342 578 -376
649 831 -768
16 143 -75
859 354 -806
492 316 -997
319 809 544
39 586 -982
823 87 -8
141 628 370
780 61 867
490 862 900
441 3 -12
156 854 -704
528 293 482
304 379 -968
697 228 439
861 86 304
667 531 948
224 606 145
679 97 -568
659 810 -534
858 97 -614
827 360 243
152 817 -870
235 20 916
414 61 -803
784 225 -827
451 158 44
730 769 991
616 453 840
45 482 976
509 241 350
51 440 903
401 100 -376
750 512 403
467 460 603
511 403 -551
541 649 -586
85 237 -792
664 619 823
184 250 -19
545 405 -259
348 24 74
596 303 -582
42 166 443
548 298 817
263 15 46
676 547 -296
865 332 532
139 630 -601
377 530 -500
508 512 280
484 555 408
365 588 -309
834 89 -779
836 739 809
677 90 -924
741 674 811
288 216 697
98 417 -580
575 11 -447
688 587 -614
266 104 -265
609 352 87
657 401 183
393 289 50
818 420 395
628 293 -119
200 366 -77
190 257 -309
125 150 -359
339 535 154
327 316 733
185 156 -427
321 232 640
629 427 -421
253 826 787
782 733 -892
866 635 -379
93 856 489
468 749 421
648 788 792
610 669 443
216 856 640
494 374 861
307 376 -867
259 44 -273
567 477 750
565 80 -592
804 232 -986
121 657 -494
25 685 508
576 601 -453
858 842 61
678 306 284
667 840 34
493 581 5
698 830 164
843 318 -618
80 815 605
209 306 -143
202 821 -509
854 292 119
667 16 743
192 669 -20
168 668 -656
342 330 749
436 657 -218
750 479 60
176 610 504
620 28 405
27 862 280
769 685 -478
307 157 810
544 243 -800
294 501 959
232 452 638
303 341 -396
481 601 -862
209 56 -262
71 820 -484
689 79 906
834 289 -194
393 748 -295
162 49 875
227 625 -772
501 5 -720
521 350 -496
226 202 622
636 813 -348
987 892
29 762 451
485 261 703
234 246 -925
878 556 958
821 35 38
550 654 658
246 95 -532
762 258 236
876 596 65
591 32 623
98 866 146
902 384 457
141 438 -465
354 440 -586
495 26 -380
166 618 -482
591 452 -341
844 902 -597
265 856 10
900 414 359
54 281 -873
512 711 -963
903 918 -46
118 855 -689
444 480 -362
102 972 -481
75 594 -902
304 850 -9
463 919 -779
396 695 -715
418 813 339
783 769 -86
473 47 -859
925 609 -671
586 865 -374
394 65 -283
597 408 799
260 721 -683
342 508 210
542 408 119
573 332 435
500 159 800
363 947 -702
151 264 -462
8 477 353
615 752 -248
160 868 -821
513 314 679
168 19 -847
133 146 -658
673 422 -236
732 610 -145
50 591 -614
169 936 15
29 961 -436
265 906 176
83 175 539
448 340 95
183 109 -668
592 482 -181
906 714 978
974 446 -84
26 966 689
221 986 542
193 372 227
325 948 -650
314 901 -727
601 438 -563
537 527 -996
817 203 -22
640 894 993
829 523 -71
257 332 -353
909 213 289
819 568 423
228 310 805
254 877 -731
954 445 596
95 539 -143
276 624 978
979 391 -438
343 316 804
870 431 -231
736 785 178
677 592 149
64 585 -130
711 692 489
683 76 -273
514 246 -446
458 711 -737
282 143 -364
24 983 284
693 10 973
703 444 -272
305 424 436
661 189 153
733 493 778
446 629 772
875 973 771
109 705 -276
413 499 554
769 761 -135
399 498 -846
425 421 743
301 46 306
922 834 195
471 759 -210
951 160 -875
38 318 841
969 63 -822
737 411 201
810 928 -24
278 582 411
583 29 824
748 307 -816
653 955 -512
340 227 -419
226 690 -51
749 30 -412
226 900 -997
712 365 277
712 308 419
30 395 701
27 975 -266
684 858 17
950 224 881
181 8 -223
280 498 -294
777 879 -135
508 615 573
444 956 -975
819 78 -115
457 11 749
436 748 -288
318 149 -690
813 390 -569
345 567 950
489 340 820
668 561 85
434 138 819
273 16 -316
858 555 784
715 707 499
4 485 -664
197 26 -43
9 103 461
49 576 -753
654 493 -510
532 749 243
139 161 172
192 136 -51
284 243 -393
972 176 376
921 40 811
400 973 265
139 346 517
785 732 -552
333 582 -339
224 268 904
531 811 -979
430 573 -626
120 396 226
829 11 69
820 247 450
633 794 908
29 842 -236
754 87 527
333 205 996
889 965 614
765 578 125
540 6 434
590 731 586
720 117 165
31 666 569
733 592 496
432 252 -634
49 567 -671
247 296 610
904 266 196
257 705 468
490 487 690
696 501 356
274 358 146
507 895 286
325 220 -932
973 290 145
620 142 916
970 191 -97
849 969 1000
661 206 841
711 618 101
871 964 -206
960 623 -458
511 237 -976
64 709 697
383 184 -846
224 772 701
503 708 933
663 678 849
531 175 100
596 709 -242
572 804 386
505 495 -841
692 61 -206
349 752 262
188 93 -517
539 276 158
38 57 -366
536 554 -955
935 9 912
943 9 -391
9 179 -650
123 782 -442
400 203 -955
392 684 -280
639 166 110
168 42 608
519 764 -950
911 416 709
500 388 912
399 366 940
590 335 -79
292 627 -334
223 482 -611
455 879 22
255 586 302
325 245 -705
743 643 -386
213 549 -80
675 690 765
702 528 -678
465 366 387
277 102 -466
973 955 98
28 559 410
712 62 621
464 301 -992
624 305 817
752 448 706
50 607 -980
930 778 896
16 345 122
240 57 918
979 770 -81
827 807 456
850 470 717
29 885 326
215 483 -408
620 584 -177
702 584 810
433 358 -186
381 673 -981
390 273 254
790 301 685
860 267 -492
454 329 789
360 514 733
837 906 -833
377 506 784
126 593 660
317 168 435
307 473 -987
899 795 -684
58 645 -335
821 672 -537
456 942 -558
770 611 716
284 647 449
170 892 51
476 134 792
961 254 668
281 666 -825
436 624 -229
371 259 -952
230 715 935
33 72 -212
148 914 -23
708 320 143
25 102 -553
520 293 -66
583 21 852
283 170 543
575 354 -175
220 703 -953
442 284 622
946 29 -16
891 877 -93
502 907 531
782 747 135
656 55 115
625 952 -311
258 419 -193
526 490 786
473 134 840
368 176 -682
871 474 313
140 161 292
985 709 417
289 505 74
120 652 -599
117 727 880
149 2 -726
771 248 173
884 838 519
674 551 745
720 486 -444
475 897 -956
912 504 238
516 415 -193
212 563 120
815 971 926
484 264 -742
503 283 -691
502 78 76
22 912 4
796 778 -79
495 777 -695
857 959 866
408 96 -241
5 78 63
905 390 -351
114 383 259
301 137 580
776 777 167
268 421 -349
393 353 -168
133 229 -79
667 469 836
35 24 934
603 260 73
801 136 337
729 579 812
300 709 -45
783 410 116
748 582 734
908 101 148
936 730 220
175 502 -66
427 224 27
270 291 379
107 590 -400
429 484 -351
689 421 -529
638 936 -533
827 131 -888
477 324 -593
284 894 -819
18 987 14
695 614 -46
309 295 619
560 830 -402
64 372 -679
428 71 -726
130 16 497
494 195 -687
799 103 -277
500 839 368
489 75 -224
940 306 -573
760 402 -261
515 263 -922
926 264 -956
379 213 -476
735 249 47
664 206 365
395 757 412
202 630 652
699 438 -940
605 101 72
506 120 709
605 290 323
307 696 -795
142 323 799
649 986 -561
428 937 -864
837 26 -597
187 194 641
597 663 322
716 119 78
498 690 878
571 887 212
4 243 -634
693 171 -300
790 650 -975
678 223 -936
210 64 257
48 582 -786
892 237 -744
497 962 459
354 65 339
552 36 382
435 898 995
714 108 -344
391 170 -933
647 617 503
384 39 53
693 380 -307
538 834 909
5 419 124
705 623 584
833 976 984
829 357 -370
291 269 261
439 26 -158
436 576 32
356 437 890
471 190 -413
723 657 -496
83 744 112
779 219 598
609 800 824
661 41 419
565 523 94
917 782 368
360 952 -838
881 646 -440
610 938 -952
162 200 871
63 368 20
371 419 -378
166 861 411
562 528 348
919 812 -376
983 810 299
161 730 363
181 213 -399
870 753 613
691 655 -15
277 554 746
215 117 682
577 710 -121
633 122 218
662 621 -296
434 509 908
377 930 187
312 743 -938
529 567 654
958 708 -543
525 197 -910
39 15 179
723 163 -79
738 831 55
317 894 46
716 304 739
584 45 810
226 955 783
290 834 764
297 962 -11
230 203 470
423 627 249
80 644 -464
633 7 884
720 185 748
115 817 716
748 509 -230
20 932 759
141 971 542
57 877 790
983 314 -521
281 12 -18
599 126 -59
595 797 -363
285 980 -289
636 466 417
184 944 412
602 748 -285
650 647 -303
952 766 64
868 277 -885
393 660 108
98 414 -225
521 526 635
645 137 -957
747 592 -259
629 462 207
181 323 590
680 397 -712
351 927 571
470 374 -581
663 936 -909
4 589 516
422 269 229
663 930 -572
66 782 989
256 367 56
837 808 -725
222 205 -330
455 420 -985
737 862 -414
706 447 -643
256 43 -201
14 516 389
274 155 120
491 936 -375
177 884 -721
515 210 745
387 305 -547
786 633 -232
394 798 -398
232 374 -23
696 730 248
882 141 872
976 112 -362
602 976 -758
522 413 -889
905 888 -466
947 121 -187
211 88 -265
8 490 -873
108 356 580
785 595 -902
834 437 174
652 327 -143
705 489 -517
231 625 -564
623 71 -673
119 363 -442
118 948 615
699 673 -170
529 281 -631
659 759 -747
151 495 -632
666 286 -741
433 160 425
720 827 -908
832 166 185
650 958 588
520 834 -677
19 338 501
845 291 -114
235 556 -937
889 531 -940
248 981 195
813 508 391
398 910 912
131 284 -250
204 720 -845
183 272 179
131 938 551
185 47 255
526 686 393
658 611 -371
852 568 -173
767 341 -471
79 529 -841
271 541 -974
38 302 -749
909 203 900
818 663 -44
882 695 -30
155 549 746
35 354 -419
206 686 -307
456 830 -368
698 111 -177
543 877 802
186 568 286
790 724 -178
476 3 -29
7 983 626
228 224 -479
323 61 971
22 561 137
232 838 -385
177 80 -21
195 365 61
687 875 176
177 195 597
677 249 248
647 369 263
463 243 -28
85 614 991
773 481 -111
184 481 -471
663 507 85
597 213 326
231 688 432
709 764 -384
565 840 239
661 648 865
789 756 47
388 920 415
860 770 902
22 61 527
587 721 -716
834 918 -336
386 723 546
564 64 86
869 518 275
431 25 -447
951 269 928
467 175 219
125 568 -453
929 731 747
980 464 444
946 81 512
130 528 600
295 906 398
227 745 -75
480 148 235
881 914 -842
494 26 -933
942 138 -692
306 408 525
926 899 -661
429 777 796
697 69 165
919 690 -328
94 791 -310
880 906 941
268 17 247
656 728 -75
911 554 -881
602 726 412
365 551 913
917 766 108
679 182 -799
10 54 -607
124 26 -188
548 763 -982
234 849 -675
933 655 581
846 823 -195
734 905 -870
650 644 -129
165 555 222
217 251 657
625 867 -296
399 772 934
125 915 -762
581 684 -146
266 437 127
667 382 -204
807 29 280
818 496 -187
550 657 -651
82 378 -818
699 112 -676
711 232 6
73 693 384
956 447 266
311 483 -245
782 787 251
196 833 333
233 380 -514
255 252 79
31 525 258
825 637 679
678 20 -571
560 530 -74
475 898 700
366 618 266
458 566 991
454 497 -355
369 169 287
321 771 -346
709 951 16
815 49 423
817 922 -350
118 640 -679
955 328 -980
276 834 -65
4 42 300
676 142 -79
403 473 584
223 957 508
353 686 950
914 978 -87
622 115 560
462 898 712
366 240 -897
401 966 345
256 34 -326
148 357 874
200 553 185
250 887 -504
495 833 -265
667 77 563
807 617 -396
325 685 -340
845 756 -254
372 753 -181
480 510 195
443 716 -897
441 735 -183
793 417 -749
929 607 -387
301 244 -851
24 123 560
800 558 477
706 89 331
397 861 259
743 693 855
790 579 -484
677 847 934
693 10 282
627 638 115
115 154 -610
845 378 -961
656 281 -32
229 320 440
954 951 969
168 630 -246
31 480 841
677 760 484
484 974 -119
558 683 -259
534 754 -360
74 59 751
135 438 891
18 121 366
699 757 -316
758 241 -856
29 26 803
392 381 -606
256 306 -635
691 373 78
606 365 -260
574 539 721
815 436 -288
896 797 -694
793 40 -799
832 629 383
790 762 597
919 957 30
541 942 -833
393 786 54
272 140 -706
866 6 514
440 863 -116
266 23 887
283 210 -684
266 727 -34
26 316 -406
211 116 -23
206 503 735
763 228 -416
790 398 -928
580 447 -683
581 790 -595
970 300 -803
709 104 848
949 110 -109
78 427 -151
264 952 -760
467 942 -941
877 653 -107
373 421 630
816 73 -767
499 644 -404
505 708 249
115 568 259
568 692 -109
563 932 -726
50 221 -760
756 4 80
468 649 593
129 844 242
141 250 -401
941 760 -296
696 941 -672
770 60 -629
127 438 -323
419 179 855
643 133 -809
360 727 -365
399 753 207
722 33 372
161 135 -374
905 267 -588
967 899 -293
984 103 -58
120 825 595
512 830 471
246 698 118
299 849 896
311 61 515
639 917 197
185 624 -932
726 715 374
51 578 505
487 269 -563
320 558 -539
482 568 -670
350 608 788
963 852 -969
963 459 545
68 290 90
872 918 -93
472 91 -473
515 13 464
64 27 -665
369 540 -393
353 180 -290
160 817 -195
985 140 591
966 161 898
801 472 -108
743 393 -879
244 55 779
375 291 -675
720 58 -673
570 348 -180
106 208 166
717 59 572
550 599 -198
104 90 -768
432 316 46
339 984 -885
149 227 -439
151 615 305
306 982 428
413 467 956
710 285 106
337 425 80
24 934 351
886 147 -474
487 778 -375
503 142 559
942 300 892
12 495 -384
802 289 583
872 198 986
488 21 843
633 153 261
314 443 214
446 249 -553
137 714 -667
722 403 782
114 565 -944
437 751 375
695 972 -747
668 881 710
381 982 -665
639 588 686
13 180 -463
725 199 223
460 576 -668
902 951 218
171 119 -43
120 941 -125
629 206 792
409 152 861
171 14 168
694 750 -153
245 473 295
652 207 -87
565 391 -654
783 809 976
146 774 -987
436 847 -122
573 476 -836
941 99 146
340 76 766
536 505 -55
540 260 -392
835 676 -903
561 121 259
428 232 -508
712 310 -800
785 620 -373
580 492 675
671 298 -868
717 485 96
440 807 833
440 588 -130
937 875 436
272 544 525
721 810 587
693 852 -577
220 271 614
348 452 117
569 964 -17
869 437 929
41 324 952
136 714 709
509 187 -903
732 923 -583
722 535 -82
530 936 485
826 143 -814
444 197 -962
277 635 -494
768 402 211
275 223 453
982 617 141
523 72 -10
322 605 -351
987 751 532
534 221 510
564 629 527
616 242 858
816 815
146 545 777
132 36 -351
74 258 -39
672 802 -478
586 435 -707
517 798 376
68 35 -536
462 369 -578
785 758 349
563 4 24
381 238 -325
347 438 734
554 601 337
30 153 -711
458 580 9
320 419 -105
753 176 161
462 636 77
215 484 -202
143 92 9
89 236 230
238 532 810
654 702 -430
5 486 -656
510 231 -340
210 225 565
404 339 -506
183 481 -861
553 337 -834
152 347 844
381 407 474
205 710 572
27 219 849
766 62 252
137 344 979
539 554 954
156 71 517
347 29 -605
242 329 561
759 419 -919
85 372 574
499 548 -532
699 653 986
156 117 981
200 747 922
98 91 410
281 462 670
554 707 -596
198 549 -982
182 496 603
267 373 27
86 463 -610
692 2 -262
254 800 572
636 333 -550
190 74 -696
793 739 -116
518 245 975
589 99 -305
120 36 -504
592 361 928
120 464 469
424 755 -743
596 251 -280
618 370 600
252 269 617
218 458 846
707 384 -330
62 285 -242
770 117 67
416 179 197
679 483 -108
811 711 -461
69 217 552
151 760 -88
324 136 776
274 507 -516
334 460 669
390 662 223
378 629 889
152 686 32
140 362 -42
301 699 217
473 491 342
59 569 -432
460 282 -984
512 325 40
333 359 -916
571 424 658
337 152 578
550 198 181
528 320 82
290 247 -239
663 781 565
741 548 340
747 262 369
701 112 -445
769 475 292
263 119 -391
234 752 731
172 640 238
243 353 -626
238 14 -236
177 231 -330
467 544 251
480 284 -390
101 495 569
237 743 -437
758 228 945
657 692 413
435 133 -318
159 180 806
332 654 165
576 749 -530
42 642 -652
311 170 -488
741 307 71
815 564 345
720 410 -753
207 615 -860
697 701 -287
22 442 64
238 337 -556
181 319 -683
795 186 -245
287 284 214
615 788 829
172 112 135
446 80 315
176 89 648
477 536 -896
373 464 862
340 809 -549
654 118 -17
735 304 142
242 657 399
504 220 -853
652 522 -813
680 45 321
20 670 -339
70 298 -339
413 694 -641
7 466 496
591 461 -957
38 608 -998
213 13 595
814 382 549
453 185 224
779 594 -975
345 680 -904
93 204 -331
602 479 395
469 10 -794
52 655 -809
440 129 794
94 140 845
697 684 731
763 710 276
219 436 -621
704 695 -984
88 654 -165
385 367 817
723 15 -879
783 46 790
522 167 -989
38 611 -837
115 638 -986
210 477 767
171 134 -708
717 544 32
626 681 291
648 768 -596
351 166 -413
315 662 -184
679 166 695
62 119 836
199 593 -123
373 560 -790
610 172 -416
231 406 -302
230 580 -197
121 265 593
549 221 962
741 14 162
755 638 47
725 451 690
750 291 680
596 1 544
416 475 -592
688 519 -766
267 756 -129
776 729 -638
73 452 151
780 26 861
81 399 64
588 580 145
655 547 -11
172 560 -927
304 185 -432
806 230 406
761 338 -676
124 184 -205
204 210 -255
88 513 -607
153 597 -635
427 577 336
623 678 28
707 224 -283
428 394 -534
658 308 -380
639 256 432
439 380 -103
292 121 731
605 622 -658
204 130 -885
150 19 32
393 463 788
99 171 -572
381 671 342
290 67 217
24 783 -797
739 67 -156
140 127 -112
658 537 774
545 144 -371
396 368 261
419 695 -540
632 778 -684
432 597 -840
108 645 -415
239 786 -250
472 290 -556
560 543 438
192 254 -913
66 653 -214
193 433 518
70 771 -875
91 652 -704
725 384 -349
773 308 -624
222 772 -542
651 782 568
137 656 913
625 163 285
185 645 484
176 572 414
109 350 -332
69 715 -746
165 745 -915
386 34 -662
25 442 -185
371 416 -8
337 82 602
560 701 909
809 400 578
692 192 922
728 555 -224
752 594 -248
277 226 -644
324 373 637
443 603 -550
577 742 796
392 578 502
144 506 315
2 95 -433
321 509 -957
320 149 295
314 727 89
310 457 -862
613 730 560
53 279 389
101 231 375
786 222 98
588 144 544
302 22 -502
407 554 -362
789 680 841
166 241 -54
573 568 -989
480 684 988
52 541 928
146 556 -75
733 179 46
490 361 -247
113 338 966
675 447 -319
517 624 551
626 589 495
568 784 653
216 92 -574
330 284 121
152 163 247
291 385 -587
563 539 102
269 743 929
793 500 766
565 304 179
501 432 -444
791 400 -454
132 197 -988
775 461 132
95 589 853
609 82 -883
753 123 700
411 41 -539
144 507 -44
533 555 691
656 250 -219
334 75 90
177 60 527
8 471 401
565 357 -35
535 740 129
353 448 108
199 441 -645
90 450 823
325 179 569
446 183 -358
530 497 -59
38 75 -602
237 186 -992
150 653 -547
312 343 -225
410 298 -626
801 367 66
181 227 347
583 642 465
797 559 57
585 309 408
344 370 677
277 496 529
665 366 978
47 644 835
398 752 -876
170 802 -50
588 702 664
88 815 777
1 192 -354
116 220 -517
363 632 803
639 201 789
650 720 812
5 586 892
161 288 719
45 378 -50
569 87 626
249 627 -777
327 117 -461
427 23 390
136 402 785
538 602 517
423 641 122
409 332 -235
583 466 -575
802 87 925
445 420 -746
728 287 852
318 439 69
250 601 -314
774 262 623
671 160 -385
695 509 -179
333 98 649
684 568 527
398 490 516
394 386 -530
293 123 -410
738 415 436
214 283 -821
509 132 -899
662 234 282
569 513 -206
778 498 -830
121 783 -348
691 546 932
422 142 -584
527 745 -869
765 567 624
264 680 -620
708 11 850
264 726 -316
669 803 -688
241 668 -460
397 256 311
578 187 986
617 506 -268
571 767 -922
586 543 -880
456 328 -520
750 639 523
697 515 243
419 488 167
668 267 -210
252 498 -862
757 413 495
586 590 543
56 61 152
545 222 -570
810 200 -209
333 672 -823
687 222 308
116 587 -181
435 538 386
630 488 -4
51 104 579
702 348 -422
468 186 794
150 397 208
69 14 -459
445 401 520
228 351 964
70 376 733
378 804 811
723 660 53
576 75 918
353 212 -573
75 452 638
801 407 945
705 454 764
657 484 -672
545 657 70
233 384 -910
768 189 -213
453 326 -285
214 169 324
288 552 253
805 248 329
517 505 -776
6 36 817
696 429 -572
509 759 -376
738 591 -490
185 752 191
632 724 -329
517 458 782
569 304 266
409 144 594
810 484 -129
187 112 -451
591 511 965
705 513 -631
77 622 210
447 184 918
61 423 -617
337 813 75
804 551 -162
550 386 767
652 322 -629
306 148 -546
313 679 230
450 746 553
2 645 636
322 160 189
375 509 -283
320 599 -882
514 665 -221
224 605 725
757 561 -150
602 713 504
376 287 486
235 686 210
743 661 -818
326 22 -521
652 106 -140
66 615 401
572 395 -447
307 138 827
438 666 -639
522 451 738
213 737 -546
731 424 375
624 610 872
103 551 709
19 648 -229
245 348 -54
186 658 945
539 592 180
702 647 -978
233 396 -333
396 501 -20
352 29 -835
653 755 767
767 512 -276
568 466 -51
105 91 270
64 118 407
440 627 -749
153 644 254
483 518 -305
166 162 -480
508 533 -723
539 306 -906
752 115 324
107 794 -227
700 300 210
469 441 -113
59 647 520
85 197 -968
218 650 257
596 127 -965
576 62 -160
539 679 343
478 287 989
639 7 -146
286 50 -55
539 307 513
167 363 -175
269 270 -213
463 8 -674
276 659 -29
620 762 516
215 289 -45
814 164 -860
165 739 -591
394 812 743
124 363 -877
339 528 -758
23 197 -658
486 576 -945
690 261 183
307 437 -49
177 269 361
136 514 -504
610 144 -869
139 40 -668
566 316 -827
137 716 633
790 647 -622
348 602 209
754 193 303
116 161 987
403 60 433
600 806 -297
107 181 -318
67 175 989
786 22 -304
223 568 -702
213 390 -580
634 544 908
256 444 422
145 738 -169
385 319 -349
484 362 502
45 495 737
492 387 -786
356 417 -461
431 611 -919
289 688 -551
623 383 695
534 596 -190
84 526 -188
726 525 93
699 574 63
222 199 423
101 188 -238
436 23 -17
444 435 -845
27 482 71
402 539 890
578 614 675
41 231 -528
203 766 -414
467 573 110
389 581 -221
493 218 -563
128 98 201
284 208 -107
198 112 812
236 374 -811
516 804 -635
490 337 -791
682 434 -866
334 700 790
494 301 -1
146 32 259
753 486 -816
683 719 196
520 208 -431
115 582 494
585 654 974
28 592 -430
721 47 -427
703 738 -923
145 173 532
521 764 278
363 276 -409
807 592 373
431 610 534
775 577 -644
112 269 -255
496 583 722
792 622 -18
4 233 -154
490 753 695
193 795 -537
124 306 317
754 504 210
306 773 468
553 543 -904
588 74 -172
740 184 456
694 579 878
136 125 -751
311 741 -298
764 551 -976
559 655 -313
176 411 509
724 569 999
641 305 619
139 611 -560
628 353 -508
492 645 -945
672 213 -846
223 480 391
724 387 -258
732 620 274
618 553 -996
633 653 499
692 709 -671
438 537 858
402 749 -865
388 227 -366
14 70 -8
401 299 902
483 337 703
766 308 185
793 224 232
400 588 -939
229 47 -201
247 306 -918
181 522 -313
488 125 -850
466 667 637
50 63 231
573 498 770
312 786 -32
289 398 396
69 630 319
148 543 620
770 47 -763
487 458 223
139 612 -708
143 437 -872
582 718 573
533 222 345
150 136 867
772 328 -68
523 740 319
59 60 -59
313 185 198
772 313 858
580 312 495
273 183 -816
535 138 742
687 801 -628
363 240 582
276 652 -819
696 534 -326
259 22 544
260 571 -70
359 151 -446
257 146 346
466 297 -625
118 340 163
132 178 767
124 150 -848
773 654 448
316 84 152
516 499 -288
246 697 463
731 37 -741
213 810 -373
161 815 -711
812 358 -952
439 24 -848
337 355 -884
482 501 -760
755 589 -955
432 710 376
680 434 402
608 765 -235
69 794 -733
542 154 492
140 468 957
182 554 -177
66 126 643
749 339 -963
21 107 194
663 79 150
478 455 17
570 240 713
88 462 -267
712 207 760
575 147 -939
428 25 -876
516 52 -622
323 742 703
447 73 884
462 527 -535
725 490 -368
591 681 -319
34 353 463
506 811 -751
459 532 295
122 584 87
486 469 670
663 121 -574
715 220 -351
751 651 177
149 608 -139
787 809 -2
18 662 608
261 429 295
633 243 282
355 446 -289
124 135 -527
717 264 -266
285 18 -789
90 315 -871
125 301 -259
438 80 176
769 723 -963
607 547 314
443 353 65
539 772 462
275 435 712
189 755 -520
655 460 882
289 779 480
401 609 49
765 433 -305
583 194 702
25 350 139
804 144 589
676 302 -302
122 746 960
321 311 -164
14 197 -648
698 53 -170
319 298 445
363 220 -427
719 597 -496
490 69 -342
729 807 359
155 614 -715
762 730 -174
799 682 63
469 740 361
741 380 734
549 745 282
572 777 -856
133 737 214
69 541 979
220 59 -264
790 591 908
82 676 134
751 533 -638
238 141 604
557 805 -647
753 413 314
448 449 308
810 786 -48
394 760 994
40 395 -918
397 509 330
721 372 766
727 772 114
448 12 619
532 719 -299
627 89 367
204 183 -367
191 656 685
721 316 38
171 720 -291
583 778 -438
412 287 -37
649 431 -253
518 369 87
585 761 -354
538 25 587
476 264 -366
576 541 -922
42 18 -637
581 181 -305
512 453 -759
720 736 974
34 809 39
656 289 -457
398 292 440
767 433 739
643 119 -338
291 346 179
262 116 662
184 604 248
203 647 244
19 506 -284
165 543 305
625 765 -969
208 789 995
558 799 175
470 125 -16
627 607 -215
358 322 144
434 501 507
563 780 -28
22 536 910
181 717 766
666 288 669
557 790 885
815 83 609
464 336 -820
183 645 -386
365 340 -588
264 54 -897
215 637 25
811 814
117 794 -932
395 471 -127
665 335 952
549 28 -917
403 810 -142
410 338 -868
623 797 -164
177 608 536
646 129 -349
675 571 -521
458 696 -991
785 61 756
198 53 696
295 365 -886
466 28 -831
424 599 648
103 641 -428
47 58 803
562 28 42
373 158 -417
319 611 -886
316 85 -626
718 82 -574
403 205 47
666 46 924
260 342 488
567 127 998
566 669 371
107 691 -363
416 722 984
219 207 -886
185 357 -911
717 614 -9
45 755 561
215 166 -633
512 74 549
584 132 -214
594 333 -287
811 1 -399
45 124 274
476 81 49
365 805 -448
796 181 1000
236 640 142
207 539 670
435 513 -955
335 586 518
219 668 -478
326 171 -940
317 383 637
720 214 -348
364 354 -342
109 366 926
774 403 65
680 144 -930
422 325 273
127 625 126
168 596 -664
454 702 -362
480 220 784
465 166 658
504 312 -902
250 589 408
543 371 -409
9 319 -795
153 98 732
69 206 -206
410 491 -527
188 540 855
143 648 -463
24 465 164
431 294 -727
718 679 -460
171 616 -457
510 13 -257
440 290 169
19 281 627
534 712 897
788 661 199
543 158 239
655 241 768
207 28 -906
461 321 -965
81 438 -492
68 477 871
528 205 918
746 623 -858
373 189 -235
786 496 156
209 554 -630
428 324 607
51 634 485
49 763 9
658 502 330
247 287 372
125 20 528
96 767 -597
151 775 509
284 18 -860
746 344 -6
549 720 -296
144 379 193
407 587 179
54 566 67
536 380 255
707 277 952
495 663 -666
253 90 630
144 97 840
280 126 -326
260 10 -157
562 459 -31
24 463 -716
509 798 -703
199 298 480
653 465 832
146 370 -89
323 161 -553
200 585 261
254 669 -841
10 617 857
333 247 -430
701 17 62
315 658 672
277 507 499
515 622 979
541 444 -490
35 465 648
613 329 -461
440 194 989
373 365 -358
330 360 -622
59 175 -712
