16
898 1797
750 684 426
482 261 84
844 709 249
768 860 98
553 749 176
234 48 235
307 280 112
179 282 563
315 523 719
471 136 472
61 83 360
136 270 60
464 19 466
559 782 897
461 446 263
559 625 784
694 189 576
175 852 285
303 319 610
303 386 137
752 842 481
807 356 47
647 285 412
87 449 35
775 358 894
729 308 781
92 272 437
290 663 196
72 745 869
483 700 917
299 449 295
233 214 515
51 214 99
216 708 796
681 865 885
654 422 330
516 478 425
268 85 903
20 260 785
753 733 729
788 502 290
215 387 110
17 352 220
546 388 87
282 615 483
5 666 317
658 359 848
598 73 542
77 311 1000
465 729 476
358 651 133
105 126 292
863 468 338
249 666 113
282 334 615
290 186 278
251 575 744
415 532 524
800 635 785
527 550 73
532 828 865
767 228 555
764 347 534
38 437 829
276 592 359
13 664 781
580 130 23
334 487 445
63 56 633
559 740 995
444 500 429
55 656 291
632 721 441
473 602 303
772 278 61
70 554 589
679 736 763
614 745 588
417 518 378
796 273 480
36 141 844
20 253 902
725 42 435
195 188 869
418 462 410
539 581 247
493 55 993
658 86 613
193 136 79
494 756 241
554 218 857
591 735 524
418 481 757
503 284 934
851 412 401
281 402 436
307 198 853
726 182 550
833 825 965
377 595 205
553 600 755
412 9 528
600 31 274
701 519 182
222 750 498
312 621 731
150 95 250
587 129 228
239 546 231
761 111 341
153 436 855
245 126 489
565 772 317
424 620 574
146 361 936
598 7 544
547 154 336
852 506 482
334 234 209
258 52 177
653 761 837
341 471 536
168 783 290
544 712 368
339 586 791
385 331 242
657 394 692
559 730 567
24 589 553
576 52 263
440 522 166
34 190 763
50 590 447
866 433 971
196 506 385
267 19 650
678 240 493
5 464 948
683 685 9
875 834 432
222 115 751
332 38 574
311 795 153
772 207 385
746 524 549
174 512 82
263 718 857
855 842 31
413 223 607
41 862 768
622 57 793
478 365 719
870 717 924
503 780 199
181 341 708
652 116 651
46 852 285
456 700 605
629 308 351
490 521 138
665 718 89
121 132 874
784 455 861
824 551 110
357 747 100
9 686 586
470 111 129
152 575 268
17 171 408
346 279 917
798 464 18
292 807 824
362 616 583
761 100 910
718 779 230
301 229 906
453 780 80
522 486 430
470 732 187
217 392 476
14 268 937
25 744 904
223 179 395
733 818 960
87 177 180
126 815 588
705 688 637
673 376 492
140 642 760
790 134 356
188 177 833
303 431 590
499 138 20
514 284 242
759 697 734
185 386 805
706 777 44
651 545 753
101 479 954
759 4 636
727 740 427
643 719 103
565 86 614
166 134 63
441 647 856
695 211 316
314 237 624
595 652 132
83 602 840
848 90 431
398 779 482
691 651 836
584 678 347
749 265 171
415 706 713
644 673 753
718 193 68
376 149 832
586 289 542
531 80 975
315 402 670
79 17 680
172 649 219
825 711 996
570 695 467
676 628 558
367 180 440
315 407 587
680 58 562
657 339 85
93 43 532
123 289 610
162 178 912
402 746 365
299 194 623
329 147 403
380 132 85
221 532 27
144 456 407
112 589 919
191 678 40
142 306 153
586 504 672
106 387 893
805 193 501
837 600 704
818 242 878
414 148 281
118 733 718
251 41 930
681 426 417
507 412 1
679 154 325
230 466 135
801 581 478
384 19 80
521 830 995
566 388 267
310 60 840
268 393 694
685 581 771
875 302 169
686 33 305
118 626 257
190 836 333
750 188 640
91 516 888
772 191 880
146 212 161
618 582 116
182 397 852
346 84 120
762 756 710
9 359 595
852 412 835
639 873 254
230 310 769
56 583 310
697 41 819
599 636 897
864 526 445
279 85 156
196 593 436
399 409 28
79 237 586
285 258 200
810 638 60
836 655 476
219 284 68
769 785 811
411 520 365
543 248 136
27 677 101
292 157 169
860 824 196
85 842 224
446 451 678
817 426 560
196 737 661
375 651 718
52 546 149
224 319 977
498 58 640
97 247 617
869 378 784
404 525 14
164 330 285
308 232 497
650 249 828
527 205 718
740 674 597
147 328 817
369 530 315
222 429 963
568 846 742
651 315 404
17 570 837
456 743 238
426 292 154
441 358 518
671 477 220
215 211 367
368 695 238
571 342 916
651 825 600
848 815 192
105 501 465
807 309 812
502 771 522
475 540 307
492 111 574
838 338 605
510 500 468
38 264 249
432 1 387
379 297 456
215 358 609
776 756 676
304 554 96
195 421 769
415 482 718
846 758 590
784 414 561
823 81 613
78 620 462
300 382 745
306 35 893
472 543 785
430 62 43
739 246 760
519 436 349
381 726 290
309 73 572
207 510 885
530 749 284
831 740 13
749 762 368
536 823 454
71 845 496
165 358 276
601 148 109
346 133 903
72 145 476
42 793 236
706 399 574
568 176 359
698 508 961
524 1 530
308 137 938
188 349 946
85 7 124
805 222 914
378 733 300
95 651 165
464 571 471
451 76 112
334 864 91
592 328 686
215 298 190
163 873 362
802 506 487
639 143 177
717 4 37
105 260 45
317 254 162
387 864 18
182 681 428
165 65 80
302 455 792
519 15 400
227 346 498
762 679 975
516 596 920
436 618 225
171 528 601
757 310 84
680 620 620
9 139 184
82 181 225
160 93 516
695 405 937
289 342 959
166 185 335
430 305 882
239 273 699
58 759 678
262 172 360
320 422 111
52 517 556
636 660 774
525 135 488
75 849 78
96 53 92
197 464 154
516 146 182
180 631 563
778 133 258
862 666 299
258 227 751
277 774 401
581 250 819
791 783 801
514 860 831
409 459 595
795 718 435
7 21 779
667 469 672
203 805 12
520 154 620
682 664 305
701 256 804
214 793 441
681 848 855
359 372 832
576 186 277
277 451 148
630 772 478
277 475 45
598 776 355
720 265 499
232 739 611
358 144 630
347 707 780
623 789 28
679 253 412
344 551 955
502 394 568
277 134 739
378 423 408
474 49 259
705 656 203
246 811 489
585 288 188
141 103 310
486 722 154
504 757 640
766 737 232
5 645 57
484 875 567
400 474 989
845 500 544
176 674 54
807 698 804
844 576 386
95 828 527
223 847 213
688 478 939
437 55 426
793 601 434
665 584 277
95 562 541
145 245 515
640 779 190
346 145 654
783 849 756
14 26 422
19 859 529
242 817 440
791 552 415
672 629 725
312 343 246
169 667 80
650 454 416
36 1 928
465 603 879
765 597 290
242 413 800
869 55 858
71 248 87
276 168 307
231 88 279
783 588 44
517 614 476
315 145 140
194 755 920
524 585 486
82 506 948
497 526 746
491 653 679
541 709 597
873 415 266
309 873 661
550 108 665
186 702 933
499 703 490
178 39 562
594 621 568
556 841 725
614 378 359
686 78 100
423 65 985
728 699 970
459 54 912
579 664 413
814 113 1000
15 664 301
87 610 323
789 338 496
324 61 831
529 826 604
424 730 986
795 97 237
282 390 318
852 49 466
816 459 601
809 55 637
645 353 249
172 555 213
454 367 805
679 228 593
497 487 443
47 836 614
344 349 314
736 846 711
89 591 466
413 114 91
487 388 422
805 349 644
479 108 331
876 159 291
177 98 862
481 420 56
92 818 889
605 625 847
178 808 795
374 739 976
484 653 492
197 399 565
422 538 134
816 673 980
601 301 526
339 673 421
410 579 585
635 737 67
268 260 524
847 150 731
316 655 597
321 593 919
432 733 348
330 533 27
288 202 369
253 650 643
148 157 685
627 405 319
492 346 212
834 167 211
225 349 871
214 210 822
213 425 53
146 424 719
505 437 61
77 82 339
240 603 276
665 810 76
478 104 821
856 160 510
698 757 390
756 304 414
218 189 328
232 138 330
380 230 736
157 97 391
804 224 259
220 744 313
561 586 923
247 692 828
728 385 34
652 631 953
53 343 283
371 628 351
751 88 912
571 578 341
56 724 702
636 360 7
526 181 217
395 115 393
602 288 820
589 765 666
373 642 612
700 150 974
830 423 529
116 744 567
7 486 234
189 658 642
814 741 92
548 73 209
674 687 164
636 690 970
173 690 73
146 621 697
526 505 356
865 758 841
496 344 846
167 801 383
36 493 662
659 676 568
148 520 696
235 376 970
659 566 976
489 867 406
123 808 657
395 524 367
640 431 933
444 838 417
290 103 343
351 482 342
818 172 831
596 553 429
234 456 170
172 227 228
365 617 170
516 747 294
842 12 366
673 710 816
497 302 158
363 445 194
863 489 308
754 621 948
597 101 99
753 526 525
310 261 834
686 173 639
426 42 388
89 611 187
177 238 948
861 472 129
727 789 105
66 475 746
303 710 925
473 356 913
423 667 739
448 852 806
273 281 752
207 236 247
454 337 683
172 808 395
656 201 137
775 819 535
503 101 22
757 261 361
814 120 738
725 653 44
541 282 576
137 541 531
284 699 250
579 550 117
348 352 291
847 3 250
744 876 333
815 509 158
766 560 505
474 541 167
150 783 399
501 566 526
687 677 343
548 868 267
555 875 244
514 147 577
319 179 432
820 275 64
417 185 970
173 181 542
521 281 198
495 716 853
690 201 367
390 682 607
634 524 695
692 90 456
218 645 216
290 743 126
458 368 156
589 620 163
858 169 817
173 302 102
394 825 579
777 867 888
511 256 49
13 613 289
196 223 524
217 190 8
775 266 308
364 570 251
248 654 937
560 771 97
777 98 181
645 4 513
280 385 193
506 195 477
692 475 720
163 376 628
742 121 900
415 776 183
744 42 73
356 863 653
761 638 831
871 530 721
871 510 820
612 113 17
4 736 509
794 559 36
222 355 840
180 671 920
227 61 680
850 871 167
847 107 742
174 553 40
869 731 210
91 489 275
518 71 532
352 650 556
338 304 735
846 745 682
633 3 200
169 865 282
508 142 735
562 114 744
536 403 553
735 157 219
627 319 403
260 234 622
44 718 353
712 165 760
280 663 629
508 32 442
272 578 198
495 197 996
267 337 14
323 688 517
490 60 456
806 102 963
620 460 306
77 204 816
344 839 83
762 17 342
390 583 282
59 147 649
457 771 840
787 160 264
96 618 666
526 657 484
653 865 466
737 804 43
454 209 790
816 308 397
698 347 155
607 705 639
483 22 997
794 645 682
395 858 125
622 709 168
276 478 668
87 244 612
785 67 879
182 193 837
98 271 717
544 170 168
381 440 22
472 29 350
587 855 234
240 35 716
297 399 758
606 666 7
677 124 772
834 632 500
309 243 924
89 496 729
828 844 138
285 734 778
74 525 606
286 353 179
650 864 160
656 155 462
843 706 108
623 545 300
515 133 462
533 118 228
22 261 773
182 358 155
359 731 763
793 669 286
284 296 715
438 396 200
210 118 447
832 769 648
548 389 356
747 686 936
570 725 922
830 514 175
422 84 20
685 601 106
322 837 396
768 850 324
360 312 441
401 555 995
290 382 446
148 325 489
178 605 981
137 552 703
604 400 559
370 279 739
603 620 349
398 580 105
91 279 76
709 828 430
411 528 346
572 792 516
242 689 51
157 704 9
675 193 240
279 296 50
510 570 643
803 450 517
87 393 998
162 417 18
738 145 767
570 798 879
346 81 752
673 505 513
244 372 574
660 343 237
867 853 106
357 7 664
70 754 223
418 455 561
363 403 901
562 785 245
782 691 867
409 744 77
748 765 119
36 103 586
249 743 300
643 245 481
666 843 521
262 350 619
17 861 958
672 368 958
821 798 779
684 108 12
759 650 419
434 179 330
408 311 27
704 106 997
46 172 758
695 198 345
414 569 235
99 424 311
157 245 324
668 626 534
43 388 358
586 528 75
818 465 399
69 398 897
752 588 777
622 490 714
708 94 114
25 393 699
645 382 122
354 451 255
204 147 994
799 134 680
662 14 106
487 527 671
719 826 66
469 541 415
295 393 494
840 73 602
21 628 556
649 178 772
121 653 732
647 326 602
578 30 385
641 298 892
73 356 761
167 663 604
361 257 370
459 479 958
490 644 511
45 595 970
111 251 962
273 280 308
507 453 11
769 333 914
852 128 493
433 255 112
706 668 556
277 466 324
710 465 84
332 190 887
755 435 298
645 536 89
432 220 589
20 668 618
647 707 969
723 416 35
97 218 42
7 336 29
346 278 450
835 619 976
143 636 421
70 269 221
267 428 782
81 607 83
772 368 107
786 220 446
79 455 108
678 392 863
802 185 375
520 106 929
73 363 970
762 257 146
659 280 346
706 470 871
563 119 248
198 47 959
370 841 808
580 713 400
229 634 957
130 78 977
535 657 669
338 624 861
429 874 832
650 585 436
383 535 45
371 2 208
145 825 118
467 696 630
398 322 122
373 338 341
874 301 277
782 76 909
97 344 121
135 702 865
271 442 452
163 818 84
332 370 672
37 159 897
240 89 477
807 765 372
856 297 495
477 859 927
306 263 41
341 751 764
536 568 562
83 311 269
30 329 985
432 676 121
517 687 615
644 41 298
154 178 644
759 67 30
582 860 68
231 665 27
405 2 857
699 18 419
867 871 997
303 714 528
202 481 867
341 820 538
398 593 603
425 242 910
672 172 319
441 479 449
147 709 605
257 70 527
171 826 998
62 174 256
848 397 219
529 653 769
613 16 310
244 832 68
747 199 715
169 777 289
500 719 778
763 569 129
810 162 502
801 235 824
604 68 491
272 175 408
480 575 62
51 538 624
548 64 295
382 393 803
635 527 168
847 119 657
732 506 162
797 558 455
557 365 413
376 712 644
22 440 203
166 616 186
52 733 925
558 68 953
71 426 139
33 633 808
614 621 785
398 478 938
664 292 949
374 836 64
293 365 621
437 310 778
66 197 802
510 63 293
101 658 4
239 505 509
781 132 472
391 236 595
25 501 675
829 770 508
13 310 770
380 467 849
269 623 187
684 168 42
4 501 244
144 699 302
110 571 944
106 625 655
578 134 263
311 530 848
492 489 585
208 459 102
619 786 205
841 256 936
444 435 141
148 94 216
452 155 602
545 710 913
519 821 901
792 695 605
183 98 504
497 827 785
57 247 751
463 857 200
830 225 120
821 428 690
189 103 296
241 820 34
831 566 929
544 804 547
611 608 514
231 25 685
715 814 215
359 623 954
301 136 643
777 283 566
586 301 337
605 148 724
335 351 851
823 546 190
279 145 942
745 580 570
339 188 767
594 303 532
428 127 589
351 702 375
717 681 382
607 622 451
436 675 577
457 405 656
424 237 996
602 345 739
382 305 800
839 625 565
755 561 428
789 853 779
440 220 864
614 353 429
687 637 846
402 399 289
767 833 965
468 285 117
582 161 126
392 584 748
615 5 64
642 206 574
712 339 59
3 160 992
159 628 341
628 248 403
316 686 122
857 368 174
848 333 734
785 166 339
778 554 477
529 836 348
692 239 40
224 487 475
277 446 873
512 848 506
759 636 75
804 337 24
312 51 229
236 726 868
711 587 407
340 58 849
148 575 146
543 851 766
744 385 318
869 570 864
160 476 207
634 781 716
519 9 359
293 133 908
596 82 370
183 195 563
615 390 510
236 636 324
153 325 793
581 381 35
373 80 99
505 249 177
381 726 220
141 70 868
607 458 525
633 374 379
75 739 749
115 820 950
375 317 630
742 333 598
149 46 31
617 165 784
302 475 4
268 801 906
579 585 632
724 259 502
870 638 174
489 790 122
751 780 523
796 538 125
306 149 369
147 647 875
755 625 261
778 88 12
168 733 188
869 15 521
548 82 467
698 89 506
849 259 535
786 442 501
501 658 688
732 60 405
374 723 16
588 468 881
745 627 621
200 578 216
817 549 659
730 130 831
445 827 779
677 494 119
227 561 29
781 548 224
797 777 84
838 299 189
756 357 239
606 823 290
530 403 21
240 666 308
671 486 99
673 854 650
422 332 610
549 107 477
87 176 436
716 246 619
445 16 542
537 448 254
338 390 392
213 104 348
638 407 941
680 865 798
187 142 506
115 866 675
562 127 349
672 713 930
407 708 61
828 589 401
305 68 104
275 679 381
560 347 799
325 728 841
79 508 169
237 515 20
21 739 155
239 152 460
294 231 523
616 213 657
119 301 636
649 831 409
757 52 981
651 444 96
147 192 433
552 408 536
854 871 645
632 584 711
142 688 823
77 639 541
97 795 383
7 84 764
688 620 127
270 189 655
462 129 435
209 688 913
372 661 990
558 369 302
372 388 930
716 814 348
466 578 672
829 556 144
314 78 283
312 848 261
196 41 516
856 726 545
703 207 553
122 574 208
426 127 427
732 602 632
184 658 108
741 648 231
532 82 287
348 282 565
132 590 606
808 187 795
709 360 261
451 107 371
246 495 186
304 540 766
169 794 145
369 824 466
847 411 131
686 260 514
731 793 216
432 648 810
556 701 316
597 491 248
844 559 984
551 264 191
96 693 236
565 140 596
550 591 696
673 118 863
337 693 649
561 409 570
334 263 760
758 830 853
141 321 196
256 817 226
701 565 807
715 702 418
819 182 493
266 678 819
91 415 63
471 810 915
312 183 661
839 721 730
848 114 772
833 147 901
163 58 384
700 67 41
738 327 442
833 286 605
46 553 678
800 297 339
636 820 408
804 195 363
829 209 863
41 120 558
448 293 606
22 830 676
579 788 815
589 302 704
544 666 278
83 234 422
454 235 33
668 416 628
668 831 873
995 1727
655 922 990
613 719 736
775 543 882
129 289 712
285 519 932
621 612 131
65 178 756
87 434 239
689 382 82
477 121 558
670 780 161
750 421 30
3 837 362
156 193 75
179 390 279
486 525 640
424 937 561
275 460 841
825 403 247
617 257 754
881 56 29
970 869 324
726 384 525
339 222 727
207 213 796
144 700 373
931 359 70
281 735 838
312 583 205
398 107 861
539 365 256
719 400 320
968 873 718
561 39 384
614 722 103
545 347 878
91 900 774
509 534 774
456 198 185
873 680 132
656 620 510
828 563 763
947 899 519
909 947 928
708 802 61
873 285 397
479 66 180
129 646 196
477 47 512
308 945 16
919 328 129
600 10 867
907 719 985
139 169 94
816 83 743
273 168 247
966 914 710
310 66 887
199 149 587
458 80 269
341 324 980
787 24 483
633 7 151
862 847 350
623 978 15
247 606 437
147 359 230
759 277 269
715 681 683
177 586 615
335 880 839
743 371 848
983 370 618
844 897 315
721 986 795
627 494 188
778 650 91
94 295 131
611 783 84
47 831 854
15 559 496
223 825 798
645 663 338
727 596 29
149 815 539
557 410 93
727 584 226
810 747 66
839 348 483
219 184 761
712 967 310
313 188 543
415 48 139
348 543 793
251 452 883
212 353 246
29 622 576
189 824 426
467 318 782
635 847 880
242 48 439
600 250 52
661 117 234
817 268 782
950 673 425
694 238 388
404 589 408
167 143 516
849 920 321
110 231 475
15 233 313
870 952 413
280 622 789
561 385 862
99 93 963
122 551 367
189 717 996
721 565 977
344 43 652
920 562 517
300 343 506
201 734 175
180 880 418
315 256 741
769 61 629
46 169 29
804 984 530
867 693 228
431 261 868
826 342 454
772 805 21
881 985 633
154 856 594
805 401 931
751 971 409
561 883 463
763 98 440
810 603 283
193 940 894
595 364 277
845 168 454
757 495 128
6 87 691
596 710 794
620 121 321
615 679 131
684 754 380
694 188 539
684 775 10
340 932 60
870 237 839
289 571 807
873 465 783
452 407 799
19 155 602
114 290 842
158 533 125
262 147 954
922 973 690
802 455 219
494 593 211
118 320 305
829 579 959
604 947 666
838 497 669
689 926 632
457 171 822
396 675 49
583 698 563
816 234 508
257 91 404
223 447 288
567 389 895
839 970 229
264 608 338
689 821 810
647 100 923
352 697 833
304 866 591
665 909 117
164 300 420
283 895 37
315 658 44
854 279 668
498 211 553
907 322 198
941 61 142
606 36 736
257 532 317
98 452 65
326 147 788
419 945 12
395 133 389
785 235 3
285 752 744
214 601 438
937 118 900
274 387 601
655 836 774
3 932 543
622 78 957
652 842 184
42 731 286
835 871 853
507 312 531
219 80 383
560 166 355
98 192 216
276 685 843
850 567 702
448 465 860
244 143 867
754 161 529
860 350 374
632 673 631
761 513 356
525 210 688
589 791 774
330 229 720
236 138 12
457 199 70
363 634 430
645 676 113
242 275 733
814 566 987
253 117 445
823 64 667
459 334 5
622 885 700
804 311 26
104 513 635
462 904 220
251 415 79
894 130 56
986 523 344
576 424 307
475 756 719
101 429 152
664 242 265
392 191 392
285 123 358
340 506 879
154 426 110
285 611 418
533 136 239
909 751 64
116 670 173
326 261 412
13 184 886
91 492 442
877 360 99
38 257 822
476 540 646
802 915 220
365 457 123
630 327 649
873 10 806
500 397 740
245 721 431
161 883 1
344 682 850
663 89 886
303 874 294
626 432 873
174 945 763
981 752 705
763 467 860
187 725 743
881 9 833
355 911 611
914 157 659
321 131 472
73 593 221
25 882 776
322 555 971
609 396 320
225 545 372
596 547 728
14 148 886
134 511 653
969 662 772
763 854 653
251 116 85
768 151 480
938 426 19
138 14 580
581 340 520
407 557 368
866 199 636
690 429 89
828 146 314
647 681 864
446 364 942
966 939 480
213 520 35
561 780 358
911 217 408
932 814 168
929 257 950
523 675 911
907 339 512
694 967 134
299 484 602
35 26 394
873 817 853
968 324 656
566 150 941
227 711 989
62 758 913
712 590 500
688 477 411
79 434 942
484 767 965
772 319 819
565 903 524
294 362 306
971 898 751
733 954 92
121 581 466
252 146 631
77 726 39
344 828 240
958 877 151
847 516 200
328 75 69
79 149 523
96 74 52
744 485 615
101 79 534
712 293 64
693 754 496
641 666 583
675 235 842
232 787 552
280 94 540
183 725 686
393 15 339
94 883 699
847 704 34
82 472 338
155 628 857
500 801 450
490 755 505
762 711 52
468 673 6
780 940 726
5 139 942
984 858 506
889 141 960
850 823 129
721 212 576
159 413 589
858 576 252
133 76 249
270 625 982
966 868 257
381 73 463
452 44 495
579 779 804
856 291 127
448 10 849
877 735 504
877 65 355
564 308 27
791 269 128
124 796 74
140 636 865
697 909 366
467 201 847
518 675 810
29 639 979
963 139 86
152 921 446
250 293 777
849 953 888
702 590 536
531 954 865
516 237 68
595 529 73
769 87 298
279 419 783
894 309 22
632 123 449
924 641 947
247 21 513
613 108 474
702 653 795
103 960 232
888 88 457
584 817 306
63 909 847
151 491 656
279 590 705
771 948 907
865 159 391
345 570 193
858 121 719
87 952 793
396 830 961
510 542 156
128 796 311
968 431 831
39 500 325
757 924 131
977 274 747
640 512 131
814 621 85
92 73 465
35 275 560
99 104 85
627 803 709
731 728 853
499 506 53
186 646 175
454 782 674
611 726 720
269 889 328
266 399 712
272 786 567
750 307 723
356 815 434
128 794 664
875 253 611
536 747 153
470 762 617
557 689 952
352 955 319
846 855 207
118 825 855
943 442 404
64 114 481
673 477 459
675 259 466
479 144 126
983 221 903
202 61 35
295 953 443
985 699 974
353 9 482
446 69 108
943 286 420
44 281 955
668 69 275
501 761 660
224 145 911
137 289 112
848 893 267
946 278 622
229 787 995
357 27 398
672 406 516
463 527 660
314 689 529
332 505 433
452 975 805
285 46 370
271 680 812
746 448 848
128 281 589
684 337 846
600 572 197
77 223 406
133 260 687
582 780 408
113 765 848
362 593 677
527 558 156
158 981 235
387 355 728
24 759 630
243 869 16
70 565 648
536 103 370
749 223 28
722 585 621
133 258 500
6 337 224
283 266 227
255 663 281
480 475 71
814 705 205
819 746 142
526 24 346
87 947 617
674 907 879
121 167 167
176 252 17
442 371 381
584 470 576
17 437 999
145 288 930
753 542 171
78 529 359
76 343 290
41 834 175
773 400 413
561 362 231
972 62 526
357 111 739
821 204 893
865 621 233
869 499 352
33 773 639
943 264 645
356 925 328
319 502 190
254 200 563
501 806 139
125 522 756
209 874 670
12 531 943
709 674 466
566 993 717
860 218 691
611 748 289
319 603 697
539 536 906
217 168 992
564 902 252
150 283 548
401 435 210
944 776 332
584 502 543
712 387 338
551 371 675
870 205 522
147 197 176
864 492 265
56 225 756
402 704 584
10 492 203
61 669 145
456 894 766
743 470 837
618 8 758
296 152 933
683 421 555
88 840 882
784 626 936
253 805 267
627 885 37
260 793 460
175 190 403
202 91 870
172 160 473
633 974 669
399 271 639
1 204 757
292 40 218
37 392 941
662 268 440
622 8 656
264 491 953
24 414 300
274 881 664
113 209 124
249 869 663
926 913 621
124 738 899
99 163 344
884 901 138
339 487 899
183 900 277
135 870 302
446 204 286
118 775 263
916 830 878
117 77 533
748 691 285
957 530 22
912 410 707
594 536 767
65 882 176
774 724 986
11 168 460
79 340 986
159 861 250
118 706 420
501 564 725
751 881 456
297 94 3
756 68 354
583 762 10
768 301 228
738 83 61
356 389 214
916 905 239
741 506 777
18 442 688
24 697 830
73 386 461
400 738 9
848 516 389
873 272 586
806 822 57
918 170 378
777 618 98
270 524 174
244 44 886
335 548 767
506 481 843
312 386 389
264 569 223
115 318 543
468 937 946
273 462 97
145 226 354
329 780 774
456 673 267
136 874 240
384 580 823
357 170 349
309 304 866
336 512 864
130 986 200
341 546 531
468 485 499
35 455 141
632 965 738
967 702 159
198 388 493
176 963 292
230 293 286
552 874 892
535 51 892
425 359 373
31 70 783
280 771 782
443 164 911
184 518 613
149 754 672
622 351 485
521 351 318
47 50 885
50 347 201
132 275 753
694 684 6
961 895 152
309 874 597
362 953 127
977 69 652
466 989 496
784 697 668
701 429 724
794 624 182
796 87 907
143 278 429
895 662 994
794 558 833
794 809 883
624 198 776
724 46 979
328 542 828
526 742 405
176 571 774
7 493 877
230 165 254
413 383 152
154 517 689
317 545 15
156 352 337
957 683 332
353 680 971
303 121 972
118 861 56
227 798 141
592 786 720
946 426 578
437 900 298
472 813 179
834 122 5
989 758 195
969 514 985
92 630 973
111 861 629
874 464 91
647 77 381
431 182 390
178 219 486
992 817 481
502 871 11
592 804 334
279 636 979
399 238 208
33 262 243
325 29 429
446 684 463
295 452 408
407 976 826
724 894 160
741 418 659
741 362 226
173 294 839
992 414 625
629 689 468
772 222 273
410 790 571
73 667 829
724 255 492
218 112 553
909 697 664
297 765 970
527 183 153
930 840 250
760 954 463
537 623 976
932 682 586
754 347 203
382 261 656
501 772 534
12 54 654
531 732 319
392 61 574
230 79 150
763 459 657
721 852 585
403 17 634
689 326 991
922 930 572
431 202 164
60 129 167
804 379 528
250 861 203
970 20 460
771 343 737
135 288 76
667 500 982
564 371 858
470 461 25
736 418 927
216 971 515
659 233 720
42 14 775
465 563 217
667 541 446
988 430 481
785 524 88
213 300 672
415 234 643
514 89 436
175 773 732
49 448 498
335 828 291
947 166 350
154 744 941
724 437 68
299 323 448
366 363 150
572 440 816
583 888 742
289 744 7
325 186 710
740 143 117
540 724 394
971 58 530
64 272 276
795 180 152
308 277 523
370 725 416
193 838 202
789 74 359
103 114 652
52 87 629
88 323 632
392 600 886
212 899 142
458 824 982
79 951 866
431 150 147
901 954 593
586 313 58
665 356 929
893 780 151
651 495 982
803 207 582
380 272 17
257 314 863
33 867 428
116 602 71
862 252 960
780 717 465
934 729 877
120 992 665
294 852 952
224 67 278
519 522 926
370 444 286
494 315 785
922 537 916
454 913 805
82 415 450
457 810 865
332 923 51
579 42 567
381 35 933
576 808 451
913 325 356
198 53 553
78 25 484
456 50 461
617 367 282
169 269 67
503 915 5
1 984 521
147 515 477
566 656 947
808 855 391
443 590 159
11 793 937
583 308 667
866 39 233
553 306 879
732 756 291
506 959 735
113 407 943
177 324 400
720 767 620
973 699 225
806 223 49
629 450 7
232 942 915
786 571 344
768 671 398
740 930 100
770 432 788
220 114 705
13 500 857
28 864 833
105 604 894
509 603 415
806 587 115
18 722 203
468 193 206
755 443 576
217 332 329
348 871 9
487 23 837
630 937 766
290 176 823
141 762 282
900 707 725
232 897 993
460 775 328
79 649 58
471 749 23
926 893 885
268 980 610
273 211 223
700 578 976
157 717 547
307 472 450
517 524 61
748 796 603
358 95 316
773 791 372
22 308 813
267 740 304
661 69 347
129 94 441
544 433 778
522 545 133
406 430 197
466 919 714
990 923 495
900 416 80
236 280 537
792 813 797
353 549 214
449 338 106
386 601 746
453 440 1000
101 195 750
528 433 421
433 434 913
314 946 887
619 695 499
13 247 457
272 567 459
365 421 353
963 338 479
335 327 931
654 799 749
406 542 516
78 378 530
724 547 885
165 789 672
746 282 115
394 903 118
544 373 460
668 898 37
689 799 472
62 870 11
980 696 486
527 886 963
400 595 432
449 55 947
332 982 233
600 625 205
555 328 36
384 934 733
657 535 904
890 241 864
392 303 122
803 674 82
658 275 891
852 543 238
299 893 328
415 600 462
458 984 362
367 536 169
891 600 194
547 505 974
871 567 149
959 978 853
521 3 329
85 585 224
529 784 979
972 748 584
805 511 473
40 42 486
315 110 107
97 110 608
904 835 23
779 355 1
409 446 460
119 952 410
154 64 340
547 390 263
208 27 975
3 171 354
888 757 744
932 252 481
268 946 134
611 16 94
687 102 545
104 515 172
846 934 501
184 109 105
445 168 21
226 205 13
628 410 667
301 918 330
983 743 910
803 723 937
30 747 679
214 106 292
771 938 467
148 872 622
338 552 417
110 850 750
322 412 853
770 623 370
786 647 152
760 250 398
291 90 708
115 58 251
149 738 537
743 666 493
816 297 82
208 812 234
594 386 588
329 304 476
321 167 169
726 697 434
863 471 313
331 548 119
972 307 45
762 579 482
353 171 333
361 4 394
415 553 829
225 792 428
170 949 567
637 309 565
786 496 274
468 772 95
517 613 174
924 752 285
108 323 299
36 443 672
20 497 200
290 627 93
137 906 565
260 329 408
580 708 120
815 962 958
94 698 634
778 909 867
183 149 615
142 460 467
585 440 656
359 34 86
671 690 294
681 502 138
2 537 394
984 148 434
417 896 659
71 139 349
228 217 570
61 846 741
193 355 109
626 554 885
850 851 568
59 883 766
685 426 522
796 968 832
377 799 804
622 530 276
303 569 460
691 892 374
329 291 748
787 389 555
540 121 162
595 788 931
662 820 151
339 936 681
732 98 386
707 683 287
436 725 832
775 496 472
809 459 423
917 567 972
138 775 711
961 175 422
83 846 306
466 818 961
180 846 40
933 875 579
825 141 153
168 796 480
237 212 137
522 651 326
932 224 706
755 188 340
55 443 913
293 803 282
828 392 355
